Area Code,Date,Market,Market Size,Product,Product Length,Product Line,Product Combined,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Variance Column,Total Expenses,Order Date,Year,Month,Day,Day Name,Days Since Order,Month End Date,Customer Name,Clean Name,Trimmed Name,Proper Name,Hyphen Name,City,City Upper,City Lower,Location Combined,Full Location,Promo Code,Promo Check,Promo Missing Check,Full Product,,Display Today’s Date,Display Current Date and Time
754,40909,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Florida,Regular,30,50,40,80,33,777,48,9,28,81,31,20,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",,Blank,Missing,Leaves - Green Tea,,,
754,40909,East,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,77,432,103,25,50,180,80,53,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Beans - Decaf Espresso,,,
239,40909,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Florida,Regular,70,110,30,180,79,551,111,72,9,190,80,102,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Florida, East","LONDON, Florida (East Market)",SAVE10,Not Blank,Avalable,Beans - Caffe Mocha,,,
754,40909,East,Major Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Florida,Decaf,80,110,70,190,84,500,116,26,67,200,90,49,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Florida, East","SYDNEY, Florida (East Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
954,40909,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Florida,Regular,80,110,70,190,84,651,126,27,68,210,100,58,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",,Blank,Missing,Beans - Colombian,,,
863,40909,East,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,48,623,62,15,34,110,60,28,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Leaves - Chamomile,,,
239,40909,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Florida,Decaf,40,50,20,90,54,312,66,20,13,120,70,53,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Florida, East","LONDON, Florida (East Market)",,Blank,Missing,Leaves - Lemon,,,
772,40909,East,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Florida,Decaf,50,60,40,110,69,965,81,21,39,150,90,42,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Florida, East","SYDNEY, Florida (East Market)",,Blank,Missing,Leaves - Mint,,,
508,40909,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,32,821,48,8,29,80,30,19,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Massachusetts, East","NEW YORK, Massachusetts (East Market)",SAVE10,Not Blank,Avalable,Leaves - Darjeeling,,,
781,40909,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Massachusetts,Regular,30,50,40,80,32,456,48,8,29,80,30,19,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Massachusetts, East","DELHI, Massachusetts (East Market)",,Blank,Missing,Leaves - Green Tea,,,
978,40909,East,Major Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,Massachusetts,Regular,160,170,110,330,170,1091,171,47,100,341,171,71,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Massachusetts, East","LONDON, Massachusetts (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
781,40909,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Massachusetts,Regular,60,60,-10,120,63,435,63,57,-23,126,66,86,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Massachusetts, East","SYDNEY, Massachusetts (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
413,40909,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Massachusetts,Regular,60,400,360,460,72,558,422,23,367,494,94,55,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Massachusetts, East","NEW YORK, Massachusetts (East Market)",,Blank,Missing,Beans - Colombian,,,
339,40909,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Massachusetts,Decaf,40,60,30,100,58,338,72,22,17,130,70,55,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Massachusetts, East","DELHI, Massachusetts (East Market)",,Blank,Missing,Leaves - Lemon,,,
603,40909,East,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,New Hampshire,Regular,10,30,20,40,18,821,27,5,10,45,15,17,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, New Hampshire, East","LONDON, New Hampshire (East Market)",SAVE10,Not Blank,Avalable,Leaves - Darjeeling,,,
603,40909,East,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,New Hampshire,Regular,10,30,20,40,17,777,26,4,11,43,13,15,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, New Hampshire, East","SYDNEY, New Hampshire (East Market)",,Blank,Missing,Leaves - Green Tea,,,
603,40909,East,Small Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,New Hampshire,Regular,20,40,0,60,29,169,36,11,-8,65,25,44,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, New Hampshire, East","NEW YORK, New Hampshire (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
603,40909,East,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New Hampshire,Regular,30,50,0,80,37,261,53,34,-10,90,40,63,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, New Hampshire, East","DELHI, New Hampshire (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
603,40909,East,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,New Hampshire,Regular,30,50,30,80,38,241,55,12,20,93,43,35,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, New Hampshire, East","LONDON, New Hampshire (East Market)",,Blank,Missing,Beans - Amaretto,,,
603,40909,East,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,New Hampshire,Regular,40,70,40,110,48,372,72,15,25,120,50,47,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, New Hampshire, East","SYDNEY, New Hampshire (East Market)",,Blank,Missing,Beans - Colombian,,,
603,40909,East,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,34,197,42,12,-4,76,46,46,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, New Hampshire, East","NEW YORK, New Hampshire (East Market)",SAVE10,Not Blank,Avalable,Leaves - Lemon,,,
347,40909,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,New York,Regular,100,150,120,250,95,821,139,26,101,234,84,38,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, New York, East","DELHI, New York (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
646,40909,East,Major Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,New York,Regular,90,140,110,230,89,777,130,24,94,219,79,36,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, New York, East","LONDON, New York (East Market)",,Blank,Missing,Leaves - Earl Grey,,,
347,40909,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,New York,Regular,50,90,70,140,54,456,80,15,54,134,44,26,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, New York, East","SYDNEY, New York (East Market)",,Blank,Missing,Leaves - Green Tea,,,
631,40909,East,Major Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,New York,Regular,210,270,200,480,228,1459,262,63,175,490,220,87,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, New York, East","NEW YORK, New York (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
315,40909,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New York,Regular,100,-50,-170,50,105,725,-44,95,-172,61,111,128,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,DELHI,DELHI,delhi,"DELHI, New York, East","DELHI, New York (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
716,40909,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,New York,Regular,260,380,260,640,271,2101,407,94,262,678,298,145,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, New York, East","LONDON, New York (East Market)",SAVE10,Not Blank,Avalable,Beans - Colombian,,,
607,40909,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New York,Decaf,180,190,100,370,245,1419,238,93,111,483,293,127,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, New York, East","SYDNEY, New York (East Market)",,Blank,Missing,Leaves - Lemon,,,
845,40909,East,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,New York,Decaf,150,-10,-70,140,207,965,-27,64,-113,180,190,86,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, New York, East","NEW YORK, New York (East Market)",,Blank,Missing,Leaves - Mint,,,
337,40909,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Louisiana,Regular,50,100,80,150,67,400,113,20,70,180,80,43,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Louisiana, South","DELHI, Louisiana (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
337,40909,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Louisiana,Decaf,50,70,50,120,61,390,89,19,48,150,80,41,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Louisiana, South","LONDON, Louisiana (South Market)",,Blank,Missing,Beans - Decaf Espresso,,,
337,40909,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Louisiana,Decaf,40,60,40,100,49,623,63,16,35,112,52,28,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Louisiana, South","SYDNEY, Louisiana (South Market)",,Blank,Missing,Leaves - Chamomile,,,
504,40909,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Louisiana,Decaf,80,100,40,180,85,494,105,32,40,190,90,65,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Louisiana, South","NEW YORK, Louisiana (South Market)",SAVE10,Not Blank,Avalable,Leaves - Lemon,,,
504,40909,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Louisiana,Regular,60,90,10,150,75,522,105,68,8,180,90,97,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Louisiana, South","DELHI, Louisiana (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
225,40909,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Louisiana,Regular,40,60,50,100,34,777,51,9,30,85,25,21,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Louisiana, South","LONDON, Louisiana (South Market)",,Blank,Missing,Beans - Colombian,,,
985,40909,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Louisiana,Decaf,40,60,50,100,33,777,48,9,28,81,21,20,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Louisiana, South","SYDNEY, Louisiana (South Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
505,40909,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New Mexico,Regular,30,40,-10,70,37,261,53,34,-10,90,50,63,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, New Mexico, South","NEW YORK, New Mexico (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
505,40909,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,35,196,47,11,9,82,42,38,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, New Mexico, South","DELHI, New Mexico (South Market)",,Blank,Missing,Beans - Decaf Espresso,,,
505,40909,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,New Mexico,Decaf,10,30,20,40,18,821,27,5,11,45,15,16,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, New Mexico, South","LONDON, New Mexico (South Market)",SAVE10,Not Blank,Avalable,Leaves - Chamomile,,,
505,40909,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New Mexico,Decaf,20,40,20,60,28,965,34,8,4,62,22,30,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, New Mexico, South","SYDNEY, New Mexico (South Market)",,Blank,Missing,Leaves - Lemon,,,
505,40909,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,New Mexico,Regular,20,30,0,50,29,169,36,11,-8,65,35,44,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, New Mexico, South","NEW YORK, New Mexico (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
505,40909,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,New Mexico,Regular,60,90,50,150,48,372,72,15,26,120,30,46,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, New Mexico, South","DELHI, New Mexico (South Market)",,Blank,Missing,Beans - Colombian,,,
505,40909,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,New Mexico,Decaf,110,10,-30,120,88,525,11,27,-39,99,89,50,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, New Mexico, South","LONDON, New Mexico (South Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
405,40909,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Oklahoma,Regular,20,40,40,60,32,456,48,8,28,80,40,20,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Oklahoma, South","SYDNEY, Oklahoma (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
405,40909,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Oklahoma,Decaf,70,110,70,180,84,651,126,27,67,210,100,59,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Oklahoma, South","NEW YORK, Oklahoma (South Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Espresso,,,
918,40909,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Oklahoma,Decaf,50,60,20,110,54,312,66,20,13,120,60,53,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,DELHI,DELHI,delhi,"DELHI, Oklahoma, South","DELHI, Oklahoma (South Market)",,Blank,Missing,Leaves - Chamomile,,,
580,40909,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Oklahoma,Decaf,70,110,30,180,79,551,111,72,10,190,80,101,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Oklahoma, South","LONDON, Oklahoma (South Market)",,Blank,Missing,Leaves - Lemon,,,
405,40909,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Oklahoma,Regular,70,100,70,170,84,500,116,26,66,200,100,50,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Oklahoma, South","SYDNEY, Oklahoma (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
580,40909,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Oklahoma,Regular,50,70,50,120,44,623,56,14,29,100,30,27,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Oklahoma, South","NEW YORK, Oklahoma (South Market)",,Blank,Missing,Beans - Colombian,,,
580,40909,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,50,100,32,821,48,8,28,80,20,20,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Oklahoma, South","DELHI, Oklahoma (South Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
325,40909,South,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Texas,Regular,70,110,90,180,89,777,130,24,95,219,109,35,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Texas, South","LONDON, Texas (South Market)",SAVE10,Not Blank,Avalable,Beans - Caffe Mocha,,,
956,40909,South,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Texas,Decaf,40,70,60,110,54,456,80,15,54,134,64,26,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Texas, South","SYDNEY, Texas (South Market)",,Blank,Missing,Beans - Decaf Espresso,,,
281,40909,South,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Texas,Decaf,50,80,50,130,60,336,80,19,33,140,60,47,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Texas, South","NEW YORK, Texas (South Market)",,Blank,Missing,Leaves - Chamomile,,,
254,40909,South,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Texas,Decaf,50,80,50,130,57,364,83,18,42,140,60,41,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Texas, South","DELHI, Texas (South Market)",,Blank,Missing,Leaves - Lemon,,,
830,40909,South,Major Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Texas,Regular,60,90,50,150,72,558,108,23,53,180,90,55,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Texas, South","LONDON, Texas (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
409,40909,South,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Texas,Regular,260,300,220,560,207,965,245,64,159,452,152,86,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Texas, South","SYDNEY, Texas (South Market)",,Blank,Missing,Beans - Colombian,,,
325,40909,South,Major Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Texas,Decaf,100,130,100,230,83,623,107,27,68,190,60,39,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Texas, South","NEW YORK, Texas (South Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Irish Cream,,,
435,40909,West,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Utah,Regular,40,60,40,100,46,777,68,12,44,114,54,24,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Utah, West","DELHI, Utah (West Market)",,Blank,Missing,Beans - Caffe Latte,,,
435,40909,West,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Utah,Regular,40,60,40,100,49,623,63,16,34,112,52,29,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Utah, West","LONDON, Utah (West Market)",,Blank,Missing,Beans - Caffe Mocha,,,
435,40909,West,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Utah,Decaf,40,70,50,110,50,821,73,14,47,123,53,26,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Utah, West","SYDNEY, Utah (West Market)",,Blank,Missing,Beans - Decaf Espresso,,,
801,40909,West,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Utah,Decaf,30,50,30,80,38,241,55,12,21,93,43,34,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Utah, West","NEW YORK, Utah (West Market)",,Blank,Missing,Leaves - Chamomile,,,
435,40909,West,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Utah,Decaf,40,60,30,100,48,372,72,15,25,120,60,47,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Utah, West","DELHI, Utah (West Market)",,Blank,Missing,Leaves - Lemon,,,
435,40909,West,Small Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Utah,Decaf,70,10,-30,80,88,525,11,27,-40,99,89,51,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Utah, West","LONDON, Utah (West Market)",SAVE10,Not Blank,Avalable,Leaves - Mint,,,
435,40909,West,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Utah,Regular,20,40,0,60,37,261,53,34,-10,90,50,63,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Utah, West","SYDNEY, Utah (West Market)",,Blank,Missing,Leaves - Darjeeling,,,
435,40909,West,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Utah,Regular,20,30,10,50,35,196,47,11,9,82,52,38,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Utah, West","NEW YORK, Utah (West Market)",,Blank,Missing,Leaves - Earl Grey,,,
435,40909,West,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Utah,Regular,10,30,10,40,29,169,36,11,-9,65,35,45,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,,,,,,DELHI,DELHI,delhi,"DELHI, Utah, West","DELHI, Utah (West Market)",,Blank,Missing,Leaves - Green Tea,,,
801,40909,West,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Utah,Regular,90,120,80,210,78,965,92,24,47,170,50,45,1-Jan-2012,2012,1,1,Sunday,5158,31-Jan-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Utah, West","LONDON, Utah (West Market)",,Blank,Missing,Beans - Amaretto,,,
